1,-0.10181,0.0018727,0.17468,0.37626,-0.1021,-0.16377,-0.10403,-0.015702,-0.11957,0.10322,0.19109,0.10627,0.027555,0.26659,0.0016004,0.10874,0.01912,0.078178,-0.016253,-0.11537,0.081606,-0.038302,0.11988,0.32857,0.14096,0.047989,-0.068954,0.14004,0.098145,-0.051831,0.013905,0.065021,0.013104,0.055277,0.19072,0.12888,0.36136,0.091371,0.072677,-0.10531,0.011922,-0.008567,0.033192,0.10758,0.26847,0.092485,0.03589,0.020759,0.059148,-0.23468,-0.016475
0.39241,1,0.24593,0.50644,0.070178,0.33753,0.38085,-0.039559,0.2147,0.081892,0.031601,0.34982,0.50359,0.11764,0.35048,-0.011091,0.46228,-0.14861,-0.098935,0.10305,0.031038,-0.16763,0.29328,-0.22465,0.18628,0.47125,0.39741,-0.21225,-0.32012,0.13315,-0.074462,-0.37424,-0.43452,-0.10727,-0.2285,0.27673,0.2677,0.080889,-0.027243,-0.022543,0.26132,-0.12072,-0.45129,-0.42868,0.051572,0.2249,0.24469,0.4885,0.35349,0.061624,0.068071,-0.076969
0.28413,0.47148,1,0.26923,0.17819,0.28414,-0.10779,0.059481,-0.034943,-0.3272,-0.033703,0.10595,0.094109,-0.22129,0.15787,0.069722,0.039392,-0.31492,0.13375,-0.18231,0.17853,-0.13298,0.18018,-0.17543,0.013997,0.12867,0.26434,-0.34394,-0.37339,-0.1217,0.30552,-0.19995,-0.20741,-0.23141,-0.33845,0.06167,0.22547,0.044737,-0.27668,-0.15784,0.51159,0.29317,-0.19139,-0.23962,-0.17779,0.12349,0.21336,0.31052,0.14925,-0.038916,0.24306,0.3091
0.3749,0.5661,0.65898,1,0.47604,0.28253,0.1421,0.052329,0.13519,-0.19474,0.16066,0.30066,0.45819,0.057,0.70681,-0.12109,0.45526,-0.078823,0.10446,0.12126,-0.13604,-0.027422,0.050615,0.022424,0.57149,0.58002,0.40625,-0.31598,-0.10855,0.12139,-0.10031,-0.33459,-0.30753,-0.031504,-0.16179,0.49442,0.36792,0.2965,0.017806,-0.092041,0.11696,-0.12406,-0.34038,-0.38178,0.022347,0.37737,0.12041,0.49181,0.14419,0.11304,-0.044757,-0.10223
0.068313,0.17389,0.6117,0.59393,1,0.33952,-0.25531,-0.022731,-0.12804,-0.44286,0.031234,0.36911,0.31373,0.20379,0.50102,-0.10688,0.0729,-0.024652,-0.056845,-0.27676,-0.14332,0.38036,0.050839,0.085131,0.55541,0.22917,0.26875,-0.12917,-0.084278,-0.065117,-0.15974,0.10096,0.13102,-0.030708,0.21118,0.48648,0.1595,0.44593,-0.21357,-0.32004,-0.17809,-0.13229,0.099224,-0.025017,0.030794,0.44626,0.35802,0.20685,0.20017,0.12571,-0.31294,-0.12935
0.19554,0.42418,0.80098,0.64078,0.62193,1,0.23991,-0.14424,0.011632,-0.10626,-0.063206,0.22743,0.20633,0.012673,0.32685,0.16235,0.29758,-0.03168,-0.073682,0.025409,0.10894,0.061612,0.23139,-0.1216,0.32295,0.13249,0.45513,-0.22051,-0.18253,0.05907,0.041846,0.07219,-0.066125,0.019179,0.06085,0.27431,0.14358,0.21476,-0.17014,-0.051139,0.017293,0.014451,-0.094138,-0.0026458,-0.10821,0.2416,0.34757,0.32889,0.23967,0.023249,-0.1936,0.060631
0.44263,0.64123,0.46291,0.64102,0.21069,0.53913,1,-0.0050508,0.17616,0.40486,0.013661,0.087442,0.18721,-0.017211,0.14721,0.047339,0.3907,0.0013244,0.07874,0.36916,-0.070663,-0.33165,0.15115,-0.095736,-0.0047096,0.35764,0.14047,-0.077951,0.018983,0.18387,-0.11254,-0.31111,-0.44124,0.01658,-0.18503,0.10717,0.28781,0.03381,0.13643,0.29182,0.12173,-0.15023,-0.41664,-0.18637,-0.008747,-0.061568,0.12868,0.37056,0.08165,-0.053406,0.06882,-0.16277
0.1618,0.37562,0.3173,0.31334,0.16579,0.18979,0.36076,1,-0.16618,-0.023156,0.030502,-0.10366,-0.04682,-0.013846,-0.0050682,-0.18819,-0.10149,-0.13322,0.073866,0.033763,-0.1359,-0.12078,-0.028031,-0.078956,-0.18117,0.15983,0.075449,-0.015653,0.010396,0.070951,-0.014058,-0.20299,-0.18898,0.10523,-0.11958,0.12361,0.029304,-0.086728,-0.035844,-0.051939,-0.029008,-0.0044616,-0.10892,-0.14638,-0.032627,-0.022392,-0.039664,0.086195,-0.073447,0.079182,0.028036,-0.099712
0.67733,0.2896,0.17866,0.31992,0.070808,0.1181,0.4246,0.13757,1,0.032456,0.17921,0.033011,0.088396,-0.15086,0.11089,0.081401,-0.010822,-0.023431,-0.14439,0.38607,0.39207,-0.061318,-0.024788,-0.12647,0.042221,0.033407,0.098081,-0.14291,0.039696,0.05789,0.1952,-0.020129,-0.17787,-0.2336,-0.19375,-0.16699,0.056285,-0.14602,0.19967,0.22399,0.10206,0.13879,-0.36009,0.078084,0.086001,-0.0028844,-0.15692,0.13797,0.10631,0.0030204,0.072736,0.29492
0.18128,0.11007,0.085077,0.0027061,-0.036133,-0.050836,0.21696,0.010803,0.17436,1,-0.049288,-0.17545,-0.08872,-0.18857,-0.25064,0.040453,0.07757,0.14106,-0.11216,0.43526,-0.20007,-0.46123,0.052301,-0.13299,-0.091486,-0.071818,-0.028043,0.2637,0.14797,0.40989,-0.16168,-0.16977,-0.20818,0.13054,-0.043834,-0.10162,0.092112,-0.22951,0.33116,0.4553,-0.080779,-0.20571,-0.25244,0.015393,0.23182,-0.2837,-0.23527,-0.044024,-0.21721,0.031901,0.15506,-0.27641
0.62181,0.45517,0.52414,0.61904,0.30864,0.49085,0.61286,0.28429,0.60317,0.096845,1,0.03535,0.11433,-0.23175,0.14536,-0.053411,-0.018526,0.17686,0.15222,0.32607,0.1888,-0.16222,-0.044556,0.16145,-0.11438,0.15497,0.097027,-0.21675,0.27979,0.35228,0.056278,-0.26817,-0.23443,0.23033,-0.18467,-0.010664,-0.061709,0.24915,0.0046458,0.3523,0.039082,0.070366,-0.3212,-0.16869,0.34901,0.10652,-0.053095,0.19622,0.20502,-0.089581,-0.021268,0.19328
0.40775,0.40202,0.50397,0.63246,0.47239,0.47127,0.56037,0.23772,0.50642,0.14597,0.60761,1,0.42592,0.205,0.31417,-0.045284,0.29876,-0.077565,0.0017784,-0.05937,-0.10524,0.029188,0.25973,0.0028292,0.26167,0.35073,0.13843,-0.12104,-0.13806,0.12962,-0.11587,-0.12154,-0.19208,-0.06323,0.10339,0.35161,0.18339,0.28187,-0.12216,0.033065,0.085415,-0.12782,-0.21237,-0.15104,0.10806,0.28092,0.22233,0.43275,0.24676,0.17925,-0.12401,-0.09826
0.5249,0.59748,0.53075,0.74724,0.39916,0.51856,0.59228,0.2858,0.47634,0.17376,0.62019,0.72122,1,0.16474,0.34561,-0.20538,0.21312,-0.19814,0.019951,-0.144,-0.0099966,0.12468,0.17315,-0.13857,0.29409,0.31581,0.067808,-0.096596,-0.3532,-0.0095627,-0.19841,-0.24755,-0.2182,-0.20036,0.026449,0.42947,0.13782,0.10225,-0.047326,-0.11142,0.0062711,-0.20014,-0.25372,-0.42538,0.10232,0.37355,0.23216,0.33694,0.3761,-0.063507,0.11434,-0.096377
-0.012065,0.037781,0.28796,0.26897,0.56759,0.3103,0.087351,0.071686,0.034289,0.040903,0.026694,0.23996,0.11251,1,0.10984,-0.15776,0.291,0.051082,0.031204,-0.3392,-0.21498,0.17633,0.0041344,0.1306,0.14084,0.087484,-0.054905,0.18355,-0.13504,-0.22254,-0.36554,0.012517,0.026244,0.24035,0.35589,0.29911,-0.089693,0.1023,-0.010485,-0.34261,-0.29492,-0.37941,0.12843,-0.1764,-0.10614,0.1492,0.31465,-0.09713,-0.029763,0.096203,-0.045703,-0.34469
0.28114,0.44325,0.68685,0.87824,0.64293,0.71265,0.56231,0.23118,0.24046,-0.0056706,0.55684,0.56917,0.66157,0.28024,1,-0.061131,0.35273,-0.038965,0.087783,0.047525,-0.10898,0.1532,0.054724,0.10341,0.57385,0.44578,0.29511,-0.23725,-0.036923,0.046741,-0.11199,-0.13296,-0.13484,0.048341,-0.0057245,0.38927,0.22978,0.41084,0.0057063,-0.072923,-0.046456,-0.12349,-0.18504,-0.20059,0.037837,0.38634,0.26799,0.43882,0.2173,0.076802,-0.11621,-0.095335
0.113,0.10715,0.4238,0.38141,0.61101,0.48507,0.26122,0.032673,0.17971,0.072421,0.21324,0.37079,0.26403,0.7225,0.42961,1,-0.0065069,-0.038379,0.034744,0.068117,0.19611,0.019184,0.16007,-0.01725,-0.0072351,-0.16818,0.157,-0.084555,0.089118,0.0289,0.28694,0.13661,0.15112,-0.049498,-0.14251,-0.2299,-0.0082638,-0.066976,-0.066454,0.20257,0.18333,0.24082,0.037353,0.19752,-0.047859,-0.15171,-0.095906,0.041995,-0.0088146,-0.090212,-0.02028,0.27687
0.19662,0.23162,0.63676,0.56623,0.62032,0.68721,0.43026,0.12543,0.18241,-0.061756,0.35607,0.54534,0.44676,0.56213,0.60227,0.67301,1,0.1712,0.17035,0.16589,-0.15447,-0.18356,0.083378,0.21632,0.36438,0.49005,0.32536,-0.16252,0.10569,0.18686,-0.1781,-0.17061,-0.28215,0.21986,-0.031022,0.34846,0.23423,0.27888,0.15487,0.21351,0.0045479,-0.22606,-0.23948,-0.20046,-0.01057,0.2128,0.21343,0.29924,0.033048,0.046363,-0.074071,-0.23279
0.20848,0.067924,0.16907,0.1482,0.30694,0.20734,0.27202,0.13137,0.43678,-0.013336,0.21056,0.43943,0.12246,0.42439,0.14311,0.42544,0.36341,1,-0.076524,0.19644,-0.15541,-0.16789,-0.27629,0.4666,0.07424,-0.10809,-0.10049,0.38729,0.49366,0.31204,-0.35009,0.12147,0.072187,0.53632,0.17072,-0.0010389,-0.26904,0.14609,0.070717,0.19814,-0.32196,-0.35387,0.13002,0.019705,0.28869,0.019106,0.021712,-0.28142,-0.15632,0.0076645,0.055233,-0.31586
0.44132,0.22921,0.45801,0.46458,0.40906,0.32906,0.31639,0.23946,0.53839,0.2292,0.51812,0.49274,0.52273,0.23834,0.46274,0.35197,0.41813,0.30775,1,0.057149,-0.097079,0.058099,0.064691,0.22723,-0.031828,0.2531,-0.07355,-0.29234,0.093697,0.075687,0.10732,0.0065983,-0.02174,0.16248,-0.15105,0.21678,0.035345,0.21527,-0.068362,0.1312,0.14717,0.14438,0.033903,0.022681,-0.19262,-0.063256,-0.0010367,0.20578,0.056953,-0.17973,0.20157,0.0051663
0.64418,0.2725,0.22186,0.36234,0.18022,0.18935,0.44267,0.16778,0.7741,0.1455,0.59443,0.47569,0.48712,0.14695,0.28333,0.28274,0.27786,0.4784,0.66689,1,0.057317,-0.44916,0.017226,0.021673,-0.0040921,0.25855,0.22495,-0.10657,0.35021,0.50801,0.1513,-0.2173,-0.35705,0.11043,-0.16467,-0.024425,0.14104,0.016651,0.24419,0.53716,0.1167,0.1271,-0.46331,0.10382,0.21508,-0.10714,-0.25378,0.17167,-0.084722,-0.0015591,-0.019616,0.075975
-0.054678,-0.02843,0.32542,0.18821,0.35885,0.29005,-0.11467,-0.061985,-0.13745,-0.11924,0.18902,0.12687,0.18397,-0.020777,0.25872,0.025821,0.12961,-0.13948,0.11074,-0.1798,1,0.15476,-0.02163,-0.23844,-0.14595,-0.16237,0.0056714,-0.33746,-0.15646,-0.19201,0.33964,0.095105,0.034355,-0.34121,-0.25479,-0.28505,-0.082373,-0.15276,-0.049732,0.032793,0.15913,0.32989,-0.12356,0.13987,-0.065232,-0.02323,-0.10191,-0.0045682,0.091398,-0.10888,-0.038472,0.57824
-0.19346,-0.35884,-0.062323,-0.19825,0.18732,-0.047153,-0.30001,-0.31581,-0.057191,0.30836,-0.24747,-0.068022,-0.15536,0.26627,-0.06639,0.30409,0.0070112,0.019738,0.048211,-0.12877,0.14466,1,-0.028551,0.04488,0.22883,-0.085154,-0.16324,-0.14991,-0.094624,-0.44802,0.00019108,0.72876,0.76345,-0.22268,0.21165,0.075517,-0.13534,0.16161,-0.15295,-0.38654,-0.24623,0.0045332,0.6738,0.48406,-0.22404,0.20175,0.077094,-0.043562,0.27946,-0.09039,-0.20902,0.045962
